Country Name,Country Code,Time,Time Code,"Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by non-communicable diseases (% of total) [SH.DTH.NCOM.ZS]","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total) [SH.DTH.COMM.ZS]",GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP, PPP (constant 2017 international $) [NY.GDP.MKTP.PP.KD]","GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",GNI (current US$) [NY.GNP.MKTP.CD],GNI growth (annual %) [NY.GNP.MKTP.KD.ZG],GNI per capita growth (annual %) [NY.GNP.PCAP.KD.ZG],"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Government Effectiveness: Estimate [GE.EST],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Rule of Law: Estimate [RL.EST],CO2 emissions (kt) [EN.ATM.CO2E.KT],"Death rate, crude (per 1,000 people) [SP.DYN.CDRT.IN]",Political Stability and Absence of Violence/Terrorism: Estimate [PV.EST]
Albania,ALB,2015,YR2015,4.12681470034922,92.9178058274323,2.95538161966608,3952.80358410846,2.21872637517804,11386853143.152,2.51682705417127,34218250835.6181,11658.8948969978,11521811424.1105,2.47790600877555,2.7767625338598,11800,33983876395.1716,0.0282399524003267,1917000000,-0.291205786840436,2880703,-0.318997442722321,4797,7.947,0.341639041900635
Albania,ALB,2016,YR2016,..,..,..,4124.05538986272,3.31498068384137,11861199830.8396,3.48029321671386,35352579241.1673,12078.7993344718,12053832974.203,3.73144948299048,3.8974284004627,12270,35304043215.4536,0.0298212617635727,1959000000,-0.159880412127734,2876101,-0.321364849805832,4573.2,8.035,0.337447881698608
Albania,ALB,2017,YR2017,..,..,..,4531.03220675893,3.80259872019053,13019726211.7369,3.89811226746693,36696895966.9462,12770.9918634405,13051517643.6213,2.4494188704752,2.54368729470897,12800,36786502065.3794,0.0987358614802361,2292000000,-0.0919722937442495,2873457,-0.412762373685837,5403.7,8.15,0.373769819736481
Albania,ALB,2018,YR2018,..,..,..,5287.66081699731,4.01934561695576,15156424061.9815,4.27631155105293,38171871046.5525,13498.184606593,15137984897.5591,3.65387455180131,3.90993763832637,13480,38643801444.72,0.0806501731276512,2870000000,-0.246732042281782,2866376,-0.414187848567963,5316.1,8.308,0.366642981767654
Albania,ALB,2019,YR2019,3.03599641131377,93.9408931427863,3.0231082827299,5396.21422690995,2.08771199649604,15401826080.5183,2.52354084280566,38968789777.6784,14407.4376451051,15200244541.9167,0.91655400440726,1.34738298906302,14220,40583373124.0538,-0.0621441006660461,2716000000,-0.426007367032238,2854191,-0.425378829240799,4993.3,8.48,0.110049679875374
Albania,ALB,2020,YR2020,..,..,..,5343.0377039956,-3.30208203862541,15162734205.2462,-2.74523867757104,37682008369.76,14064.0386149862,14912504601.9328,-3.61722236052508,-3.06219376239166,13830,39252959119.2859,-0.154880329966545,2506000000,-0.574206959244013,2837849,-0.376249194145203,4383.2,10.785,0.0885764509439468
Albania,ALB,2021,YR2021,..,..,..,6377.20309553753,8.90852781831182,17930565118.8176,9.92271370805365,41038920567.8786,15532.7060558643,17680966714.6445,9.16507459647096,10.1816495197226,15320,43064844360.1034,-0.0353600680828094,3559000000,-0.926918061639398,2811666,-0.280372351408005,..,11.325,0.196294024586678
Albania,ALB,2022,YR2022,..,..,..,6802.80451885113,4.84423589539303,18882095517.8768,6.2052753940383,43026942689.1096,18551.716479374,18535091967.2687,..,..,18210,50546472435.454,0.0650628432631493,4309000000,-1.28980006505826,2775634,-0.16577909886837,..,..,0.114945493638515
Algeria,DZA,1960,YR1960,..,..,..,239.033005616667,..,2723615449.12903,..,..,..,3221537430.64022,..,..,..,..,..,394000000,..,11394307,..,..,23.785,..
Algeria,DZA,1961,YR1961,..,..,..,209.917177474968,-13.6054413245993,2434747053.99859,-15.127218311281,..,..,2972128126.5163,-10.4013322850575,-11.9795473098976,..,..,..,367000000,1.77712462109052,11598608,..,..,23.723,..
Algeria,DZA,1962,YR1962,..,..,..,169.927013185547,-19.6850418256388,2001444542.3228,-20.9100736101248,..,..,2203115961.99483,-24.8455577138878,-25.9918769380842,..,..,..,192000000,1.53703684221733,11778260,..,..,25.046,..
Algeria,DZA,1963,YR1963,..,..,..,225.823391188329,34.3137287802883,2702982015.48253,32.1683023844384,..,..,2764286860.82746,23.2876475532264,21.3183434787665,..,..,..,759000000,1.61021945224957,11969451,..,..,22.615,..
Algeria,DZA,1964,YR1964,..,..,..,238.877804751186,5.83941300773414,2909316432.96736,4.01751951148736,..,..,2909775633.38182,3.68199381740158,1.89723760186948,..,..,..,727000000,1.73636319617259,12179099,..,..,22.917,..
Algeria,DZA,1965,YR1965,..,..,..,253.309058818722,6.20689821106382,3136284304.35366,4.4727875585053,..,..,3055264426.19114,3.63840141610943,1.94622831872123,..,..,..,637000000,1.64624302502042,12381256,..,..,23.106,..
Algeria,DZA,1966,YR1966,..,..,..,241.002571555314,-4.8049709432613,3039859185.0275,-6.55691149468869,..,..,2918329367.78373,-6.17679811954085,-7.90349197811578,..,..,..,621000000,1.8575152756726,12613389,..,..,23.215,..
Algeria,DZA,1967,YR1967,..,..,..,261.366233735895,9.45296256279759,3370870373.60872,7.04508675056424,..,..,3289850495.44621,11.3625669140669,8.91268136522436,..,..,..,723000000,2.22447741197887,12897115,..,..,22.953,..
Algeria,DZA,1968,YR1968,..,..,..,292.028983733282,10.7962385710968,3852147023.70112,8.32799170788137,..,..,3791382115.07924,11.7798918232391,9.28973176978005,..,..,..,830000000,2.25292406885326,13190975,..,..,22.684,..
Algeria,DZA,1969,YR1969,..,..,..,315.562094114587,8.43328028248654,4257253260.6934,6.02171766561339,..,..,4257253260.6934,9.82018174823931,7.37777436009867,..,..,..,934000000,2.24910987984231,13491016,..,..,22.381,..
Algeria,DZA,1970,YR1970,..,..,..,352.533840103803,8.86265711008203,4863526892.69565,6.4567191719165,..,..,4741997075.45188,6.99467973272743,4.63002535091739,..,..,..,1009000000,2.23485514176548,13795915,..,..,21.882,..
Algeria,DZA,1971,YR1971,..,..,..,359.82177420603,-11.3317191682855,5077182745.7479,-13.307117520956,..,..,5036471423.99245,-10.3527265669648,-12.3499354290281,..,..,..,857000000,2.25304380675294,14110271,..,..,21.276,..
Algeria,DZA,1972,YR1972,..,..,..,468.619260360497,27.4239694804128,6766744027.55197,24.516490264536,..,..,6744425164.42033,27.938724309651,25.0194997449723,..,..,..,1304000000,2.30817098718581,14439748,..,..,20.542,..
Algeria,DZA,1973,YR1973,..,..,..,588.90719658587,3.81317629611155,8707858006.19387,1.37890965012839,..,..,8632148139.35765,3.44435347564431,1.01873518358087,..,..,..,1887000000,2.37278240368425,14786469,..,..,19.79,..
Algeria,DZA,1974,YR1974,..,..,..,871.731462200481,7.49491770454365,13209871629.0641,4.89059091665371,..,..,13138114169.261,7.66386877113159,5.05544873122609,..,..,..,4687000000,2.45257536458332,15153602,..,..,18.903,..
Algeria,DZA,1975,YR1975,..,..,..,989.393079678282,5.04534161267406,15557901444.8724,1.23030064770113,..,..,15380659706.0861,4.60937154429404,0.81016415789621,..,..,..,4700000000,3.69939562776839,15724692,..,..,18.065,..
Algeria,DZA,1976,YR1976,..,..,..,1074.40524505861,8.38675648441603,17728240936.5735,3.29060997828461,..,..,17416028007.2808,7.88412317632519,2.81160956649936,..,..,..,5259000000,4.81594373956117,16500516,..,..,17.495,..
Algeria,DZA,1977,YR1977,..,..,..,1223.9918873437,5.25858598646418,20972112004.1893,1.36579432558175,..,..,19801317949.917,1.99277586283895,-1.77923592725074,..,..,..,5944000000,3.76843461238997,17134192,..,..,16.631,..
Algeria,DZA,1978,YR1978,..,..,..,1495.20910334751,9.21483570067694,26364491320.0949,6.12746778171132,..,..,25098700452.6334,10.0584375096976,6.94722201411986,..,..,..,6326000000,2.86760142486727,17632645,..,..,15.661,..
Algeria,DZA,1979,YR1979,..,..,..,1829.89731447894,7.47782655144773,33243709744.0899,4.31663692240622,..,..,31537624863.2859,7.00004523288078,3.85290833822796,..,..,..,9551000000,2.98537020862928,18166981,..,..,14.615,..
Algeria,DZA,1980,YR1980,..,..,..,2259.72436706497,0.790606971851602,42345829090.2411,-2.28805663474552,..,..,40477140246.9028,0.748462364279717,-2.32891392920914,..,..,..,13871000000,3.10213696205313,18739378,..,..,13.583,..
Algeria,DZA,1981,YR1981,..,..,..,2291.75592419291,2.9999960884106,44348587045.922,-0.257337989307544,..,..,42348266518.4039,2.6204495361696,-0.624881532173333,..,..,..,14396000000,3.21354609915972,19351357,..,..,12.285,..
Algeria,DZA,1982,YR1982,..,..,..,2260.34768841339,6.40000411484942,45207170761.6458,2.9487290674965,..,..,43217924522.5793,6.8486031017538,3.38277694133791,..,..,..,13170000000,3.2974527326651,20000096,..,..,10.959,..
Algeria,DZA,1983,YR1983,..,..,..,2359.59326446697,5.40000302450945,48801369810.5583,1.92432382219008,..,..,47009480401.564,6.12912047548868,2.62939783590461,..,..,..,12583000000,3.35320501916948,20682111,..,..,9.727,..
Algeria,DZA,1984,YR1984,..,..,..,2510.03683345218,5.59999652938872,53698548297.5643,2.08838138542038,..,..,52019565680.2217,6.30743949709056,2.77229909251122,..,..,..,12795000000,3.38194161321637,21393530,..,..,8.556,..
Algeria,DZA,1985,YR1985,..,..,..,2617.72544861118,3.69999725488488,57937868670.1937,0.235780267990009,..,..,56393654500.9746,4.1254602533071,0.647030188442628,..,..,..,12841000000,3.39768753510501,22132905,..,..,7.579,..
Algeria,DZA,1986,YR1986,..,..,..,2783.4312199483,0.400001002794625,63692012412.3215,-2.88917131778267,..,..,61999017115.677,0.75341933271396,-2.54733121273132,..,..,..,7832000000,3.33093272372226,22882553,..,..,6.818,..
Algeria,DZA,1987,YR1987,..,..,..,2829.87946855136,-0.699997526217516,66745822963.0787,-3.66200969348607,..,..,64846958934.2387,-0.657701391844384,-3.62097520726519,..,..,..,8225000000,3.02828554053134,23586101,..,..,6.447,..
Algeria,DZA,1988,YR1988,..,..,..,2437.37806037531,-1.00000549066218,59089400190.4837,-3.68262443658264,..,..,56590569580.0905,-1.86595653764475,-4.52511066726508,..,..,..,7810000000,2.74710605415951,24243018,..,..,5.972,..
Algeria,DZA,1989,YR1989,..,..,..,2235.26802420633,4.40000216059993,55634719135.3597,1.68827898356776,..,..,53588207914.9905,4.81267246960971,2.09023044565939,..,..,..,9570000000,2.63176506303593,24889507,..,..,5.884,..
Algeria,DZA,1990,YR1990,..,..,..,2431.55126920399,0.800000580172068,62048505222.3414,-1.68292794980542,225295872151.353,6974.07637933505,59780575431.5979,0.760590675239143,-1.72136710100068,6720,171460213214.853,..,12880000000,2.4940676377263,25518074,..,62936.9,5.731,..
Algeria,DZA,1991,YR1991,..,..,..,1749.28608748967,-1.20000058551682,45715676428.2766,-3.52816786244772,222592320366.391,6955.54482666039,43168049163.9769,-2.53739532096478,-4.83404763152055,6570,171645623427.103,..,12440000000,2.3846528039865,26133905,..,66428.5,5.629,..
Algeria,DZA,1992,YR1992,..,..,..,1794.62350740515,1.80000230318846,48003133346.9957,-0.538303712526769,226598987259.707,7075.76023103809,45843140788.8093,2.73798989812641,0.378138676259027,6760,180748257849.554,..,11510000000,2.32375186283265,26748303,..,66844.6,5.617,..
Algeria,DZA,1993,YR1993,..,..,..,1825.87512263745,-2.10000075787545,49945585165.7899,-4.26893546208915,221840406809.915,6934.26030034942,48195615658.5834,-1.3557827005673,-3.54120525344794,6690,183036035799.352,..,10410000000,2.24036926865414,27354327,..,72219.1,5.629,..
Algeria,DZA,1994,YR1994,..,..,..,1522.82521008773,-0.899996552472246,42543177031.1723,-2.96691420674064,219843850796.635,6872.2093018629,40808325230.488,-1.30454159891117,-3.36302170253029,6590,184159909085.199,..,8892000000,2.10774651269655,27937006,..,73606.2,5.758,..
Algeria,DZA,1995,YR1995,..,..,..,1466.54469063382,3.79999478984085,41764291963.8532,1.82803697685721,228197905672.693,7144.57349950824,39574279524.3635,3.08918656255355,1.13073244810253,6770,192794226154.609,..,10258000000,1.91804419938335,28478022,..,76440.2,5.69,..
Algeria,DZA,1996,YR1996,..,..,..,1619.53240256749,4.09999846994822,46941553939.5593,2.28047201241705,237554016313.727,7441.30153966296,44381550897.1865,3.9463808806406,2.12953944973955,7040,203920898711.442,-1.08876645565033,13250000000,1.76331956063309,28984634,-1.21819484233856,76123.8,5.188,-1.78331053256989
Algeria,DZA,1997,YR1997,..,..,..,1634.46740988129,1.09999993930808,48177612042.1507,-0.585445318575395,240167110349.002,7525.30567785633,45957623524.2335,1.67521204287682,-0.0198226167160271,7180,211595020590.112,..,13894000000,1.68115971162844,29476031,..,74433.2,5.201,..
Algeria,DZA,1998,YR1998,..,..,..,1610.30296847507,5.10000360904218,48187781711.0308,3.52432195672942,252415641644.534,7878.20657864769,46187780316.1587,5.56208325840146,3.97947400951023,7550,225967958740.387,-0.883071959018707,10209000000,1.51057323725397,29924668,-1.19836211204529,74649.1,5.288,-1.87890470027924
Algeria,DZA,1999,YR1999,..,..,..,1602.8649145582,3.20000155165327,48640671734.9711,1.76686671662729,260492946093.774,8130.38787177924,46350667435.2364,2.79490928719063,1.36739995436304,7750,235109584682.743,..,12525000000,1.39842912410864,30346083,..,77505.3,5.131,..
Algeria,DZA,2000,YR2000,12.32792359011,68.2861420363165,19.3859348491248,1780.37607069151,3.79999999969765,54790398813.0005,2.35458026894383,270391678044.55,8510.35927878826,52080378023.9005,3.0171097095385,1.58259176175592,8090,248948935932.593,-1.01074934005737,22031000000,1.40229085828763,30774621,-1.24584436416626,80046.8,5.037,-1.43257737159729
Algeria,DZA,2001,YR2001,..,..,..,1754.58236476294,3.00000000021079,54744698044.2331,1.59249661529877,278503428386.457,8840.67416524156,53138715184.1408,4.56489319990648,3.13600542202749,8580,267745804321.95,..,19133000000,1.37593080261361,31200985,..,78645.5,4.987,..
Algeria,DZA,2002,YR2002,..,..,..,1794.811114232,5.60000000000744,56760355865.0082,4.18516010399695,294099620376.119,9354.22172473625,54533965681.0392,4.86132573105947,3.45638267052118,8990,284220886791.132,-0.614207327365875,18799000000,1.34886695233422,31624696,-0.636733174324036,82404.3,4.932,-1.63456511497498
Algeria,DZA,2003,YR2003,..,..,..,2117.04822899287,7.20000000046512,67863850333.9526,5.75804170531535,315274793044.568,10088.0867693187,65345095078.8472,7.25902794757481,5.8162756613991,9710,311380241638.799,-0.674277365207672,23163000000,1.35423891111813,32055883,-0.605380773544312,88188.9,5.016,-1.75440907478333
Algeria,DZA,2004,YR2004,..,..,..,2624.79523151946,4.29999999976991,85332581188.6107,2.84249363853606,328831609144.759,10653.3430330799,81732028320.6079,3.7768615762439,2.32666564243189,10200,331728480771.731,-0.559222877025604,31304000000,1.40727321515229,32510186,-0.616287350654602,89492.7,4.95,-1.35918843746185
Algeria,DZA,2005,YR2005,..,..,..,3131.32817565242,5.89999999966911,103198211973.242,4.46524506524297,348232674083.211,11478.0280503093,98106129573.258,4.8219803636029,3.40183066045401,10910,359612549047.023,-0.446233421564102,46002000000,1.36408196251206,32956690,-0.773644506931305,94187.8,4.943,-0.913666009902954
Algeria,DZA,2006,YR2006,..,..,..,3500.13460988746,1.70000000049772,117027280692.356,0.244873737894551,354152629544.359,11861.1660558485,112502155984.782,2.38250610513033,0.917614527313475,11400,381244409859.818,-0.438161790370941,54613000000,1.44113729642515,33435080,-0.775204539299011,99808.7,4.947,-1.1264134645462
Algeria,DZA,2007,YR2007,..,..,..,3971.80348828223,3.39999999955816,134977082623.78,1.73036933083573,366193818947.302,12392.5059186266,133142047324.093,5.83244319272825,4.12353513759132,12220,415419245778.317,-0.537276387214661,60163000000,1.62790867702938,33983827,-0.791886448860168,102750.2,4.945,-1.15058553218842
Algeria,DZA,2008,YR2008,..,..,..,4946.56401720759,2.40000000008489,171000699876.747,0.664881575775752,374982470602.349,12714.1616552994,169665530141.152,2.91635758969184,1.17248973601494,12610,436091592071.304,-0.603184521198273,79298000000,1.70897167476718,34569592,-0.767772257328033,107745.5,4.91,-1.09584629535675
Algeria,DZA,2009,YR2009,..,..,..,3898.47880576084,1.60000000037586,137211004291.274,-0.208351661495513,380982190133.396,12768.9937191152,135805723763.979,1.47220074362133,-0.333876252912049,12640,444815149744.981,-0.534546136856079,45174000000,1.79590393152832,35196037,-0.82556688785553,112172.2,4.735,-1.19691348075867
Algeria,DZA,2010,YR2010,9.1759032898511,74.8315188708989,15.9925797286184,4495.92145548343,3.60000000003535,161207306304.794,1.69217009969687,394697548978.332,13141.1202583704,160761657830.25,4.22735153914273,2.30796874281647,13100,469889943452.125,-0.395901709794998,57053000000,1.85870199052442,35856344,-0.816793382167816,114179.4,4.754,-1.25936758518219
Algeria,DZA,2011,YR2011,..,..,..,5473.28180110324,2.89999999946306,200013097903.17,0.964977575127364,406143777896.585,13543.5987190283,197969509671.814,2.15324379071635,0.232264029251823,13410,489874209849.271,-0.520578742027283,73489000000,1.89839428094337,36543541,-0.845334827899933,120784.9,4.713,-1.36056065559387
Algeria,DZA,2012,YR2012,..,..,..,5610.73330610332,3.40000000029599,209059081828.261,1.41022666272693,419952666346.271,13347.3627953184,206411549220.813,3.10115450631577,1.11713198882381,13180,491032042032.186,-0.447385340929031,71866000000,1.94310213435967,37260563,-0.812617719173431,134934.2,4.767,-1.32504332065582
Algeria,DZA,2013,YR2013,..,..,..,5519.77757552373,2.8,209755003250.664,0.797967812424986,431711341003.966,13104.7371038263,205600314482.842,2.1223007568896,0.133466776495524,12850,488124391408.29,-0.430986166000366,64974000000,1.9667158178046,38000626,-0.693158984184265,139024.1,4.673,-1.20237147808075
Algeria,DZA,2014,YR2014,..,..,..,5516.22946321562,3.80000000016804,213809980720.787,1.76594123137923,448116371962.843,13058.1245739587,208874353352.124,3.5718314740305,1.54224388242234,12760,494451390132.55,-0.339201897382736,60061000000,1.97904881035906,38760168,-0.804205596446991,147735.2,4.555,-1.19053518772125
Algeria,DZA,2015,YR2015,8.26364202949081,76.9701279297424,14.7662314046474,4197.41997101868,3.69999999958893,165979224316.667,1.6466572591571,464696677723.626,12071.8141810043,161667199096.382,3.69497097292653,1.6417278112352,11760,464956187403.212,-0.410823673009872,34668000000,1.99994605069585,39543154,-0.942101240158081,156273,4.437,-1.09078657627106
Algeria,DZA,2016,YR2016,..,..,..,3967.20065952107,3.20000000006691,160034212613.438,1.16314757745835,479566971411.093,11685.4514179182,158474049825.601,4.62315671185469,2.55821552765549,11570,466787785435.932,-0.464160442352295,30026000000,1.99343168879913,40339329,-0.917128682136536,154654.3,4.472,-1.09974193572998
Algeria,DZA,2017,YR2017,..,..,..,4134.93609898195,1.29999999991843,170096989042.831,-0.663171193402832,485801342039.046,11809.4830333846,167558948639.316,0.80345148926817,-1.15009670570959,11630,478552633868.987,-0.536838710308075,35191000000,1.95700247075081,41136546,-0.925527453422546,157704.4,4.542,-0.919614136219025
Algeria,DZA,2018,YR2018,..,..,..,4171.79530903532,1.20000000049063,174910891124.491,-0.707950481173555,491630958145.898,12007.7747128314,170507080315.525,0.211466056820427,-1.67784733182044,11710,490774464158.672,-0.488373935222626,41797000000,1.9033254281097,41927007,-0.807303428649902,164534.1,4.482,-0.842121779918671
Algeria,DZA,2019,YR2019,7.66004004219541,79.3555504278759,12.9844112787695,4021.98360796603,0.999999999741789,171760290068.157,-0.840856657898996,496547267726.087,12120.4063738912,167561018534.08,1.10344187294378,-0.739300147676829,11820,504951743968.745,-0.56773042678833,35312000000,1.83944488568624,42705368,-0.861796259880066,170582.4,4.392,-1.05582988262177
Algeria,DZA,2020,YR2020,..,..,..,3354.15730265114,-5.10000000018678,145743722826.258,-6.72994165075228,471223357071.129,11452.226623766,142799461731.168,-4.69270980362606,-6.32964680988431,11220,487565623772.186,-0.573433458805084,21925000000,1.73245672803153,43451666,-0.800302982330322,161563,5.398,-0.847814321517944
Algeria,DZA,2021,YR2021,..,..,..,3700.31119460857,3.40000000034198,163472233245.77,1.70006376741448,487244951213.159,12170.1937765589,160572247757.366,3.47107370907761,1.76996899672372,11950,528116492794.465,-0.653295338153839,38558000000,1.65770320084269,44177969,-0.832210958003998,..,4.546,-0.992437243461609
Algeria,DZA,2022,YR2022,..,..,..,4273.92218311515,3.09999999986282,191912889420.911,1.43477676478558,502349544700.099,13209.5967685963,187921740930.796,..,..,12930,580817880015.566,-0.513090252876282,60924000000,1.62833925417918,44903225,-0.832472681999207,..,..,-0.741771519184113
American Samoa,ASM,1960,YR1960,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8000000,..,20085,..,..,..,..
American Samoa,ASM,1961,YR1961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9000000,2.65791480826318,20626,..,..,..,..
American Samoa,ASM,1962,YR1962,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11000000,3.08392380468414,21272,..,..,..,..
American Samoa,ASM,1963,YR1963,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17000000,3.13299264561003,21949,..,..,..,..
American Samoa,ASM,1964,YR1964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13000000,3.17031371144904,22656,..,..,..,..
American Samoa,ASM,1965,YR1965,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15000000,3.19266154842633,23391,..,..,..,..
American Samoa,ASM,1966,YR1966,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20000000,3.07729541654786,24122,..,..,..,..
American Samoa,ASM,1967,YR1967,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27000000,2.96529792452801,24848,..,..,..,..
American Samoa,ASM,1968,YR1968,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30000000,3.01275362612308,25608,..,..,..,..
